,product_id,product_type,product_name,size,colour,price,quantity_available_product,description,customer_id,gender,age,city,state,order_id,order_date,delivery_date,sales_id,price_per_unit,quantity_product_sales,total_price,profit_per_product (dollar),total_profit (dollars),discount_per_product,profit_per_product_official,season,delivery_time (days)
3455,457,Jacket,Puffer,M,red,110,62,"A red coloured, M sized, Puffer Jacket",830,Male,46,New Ruby,South Australia,697,2021-07-20,2021-07-28,3455,118,3,354,8,24,0.0,7.27,Winter,8
3456,56,Shirt,Dress,S,blue,119,46,"A blue coloured, S sized, Dress Shirt",830,Male,46,New Ruby,South Australia,697,2021-07-20,2021-07-28,3456,104,2,208,0,0,12.61,0.0,Winter,8
3457,590,Jacket,Bomber,XS,violet,90,75,"A violet coloured, XS sized, Bomber Jacket",830,Male,46,New Ruby,South Australia,697,2021-07-20,2021-07-28,3457,100,1,100,10,10,0.0,11.11,Winter,8
3458,1036,Trousers,Relaxed Leg,S,blue,95,57,"A blue coloured, S sized, Relaxed Leg Trousers",830,Male,46,New Ruby,South Australia,697,2021-07-20,2021-07-28,3458,90,3,270,0,0,5.26,0.0,Winter,8
3459,820,Jacket,Shearling,XS,green,95,74,"A green coloured, XS sized, Shearling Jacket",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3459,117,3,351,22,66,0.0,23.16,Autumn,25
3460,376,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3460,94,2,188,2,4,0.0,2.17,Autumn,25
3461,439,Jacket,Denim,XL,green,92,59,"A green coloured, XL sized, Denim Jacket",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3461,107,1,107,15,15,0.0,16.3,Autumn,25
3462,1098,Trousers,Cropped,L,yellow,99,60,"A yellow coloured, L sized, Cropped Trousers",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3462,115,2,230,16,32,0.0,16.16,Autumn,25
3463,522,Jacket,Windbreaker,M,violet,109,64,"A violet coloured, M sized, Windbreaker Jacket",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3463,102,2,204,0,0,6.42,0.0,Autumn,25
3464,4,Shirt,Oxford Cloth,XL,red,114,47,"A red coloured, XL sized, Oxford Cloth Shirt",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3464,96,3,288,0,0,15.79,0.0,Autumn,25
3465,1222,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers",821,Agender,74,Haleybury,Australian Capital Territory,698,2021-05-19,2021-06-13,3465,105,3,315,15,45,0.0,16.67,Autumn,25
3466,1198,Trousers,Pleated,L,orange,90,53,"A orange coloured, L sized, Pleated Trousers",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3466,105,2,210,15,30,0.0,16.67,Summer,14
3467,587,Jacket,Bomber,M,indigo,90,52,"A indigo coloured, M sized, Bomber Jacket",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3467,100,2,200,10,20,0.0,11.11,Summer,14
3468,30,Shirt,Oxford Cloth,XS,violet,114,74,"A violet coloured, XS sized, Oxford Cloth Shirt",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3468,96,2,192,0,0,15.79,0.0,Summer,14
3469,98,Shirt,Flannel,L,indigo,96,62,"A indigo coloured, L sized, Flannel Shirt",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3469,118,1,118,22,22,0.0,22.92,Summer,14
3470,957,Trousers,Slim-Fit,M,yellow,119,55,"A yellow coloured, M sized, Slim-Fit Trousers",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3470,97,2,194,0,0,18.49,0.0,Summer,14
3471,189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3471,98,3,294,0,0,12.5,0.0,Summer,14
3472,417,Shirt,Casual Slim Fit,M,violet,113,46,"A violet coloured, M sized, Casual Slim Fit Shirt",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3472,119,2,238,6,12,0.0,5.31,Summer,14
3473,142,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3473,91,3,273,0,0,21.55,0.0,Summer,14
3474,26,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",311,Agender,25,Fayburgh,Northern Territory,699,2021-01-29,2021-02-12,3474,96,1,96,0,0,15.79,0.0,Summer,14
3475,172,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",788,Male,71,Phoebeberg,Queensland,700,2021-07-01,2021-07-26,3475,91,1,91,0,0,21.55,0.0,Winter,25
3476,979,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",788,Male,71,Phoebeberg,Queensland,700,2021-07-01,2021-07-26,3476,97,2,194,0,0,18.49,0.0,Winter,25
3477,534,Jacket,Leather,XL,orange,113,64,"A orange coloured, XL sized, Leather Jacket",788,Male,71,Phoebeberg,Queensland,700,2021-07-01,2021-07-26,3477,98,3,294,0,0,13.27,0.0,Winter,25
3478,1145,Trousers,Cargo Pants,XS,indigo,106,51,"A indigo coloured, XS sized, Cargo Pants Trousers",788,Male,71,Phoebeberg,Queensland,700,2021-07-01,2021-07-26,3478,102,3,306,0,0,3.77,0.0,Winter,25
3479,1106,Trousers,Cropped,S,blue,99,62,"A blue coloured, S sized, Cropped Trousers",788,Male,71,Phoebeberg,Queensland,700,2021-07-01,2021-07-26,3479,115,2,230,16,32,0.0,16.16,Winter,25
3480,177,Shirt,Camp Collared,M,red,112,64,"A red coloured, M sized, Camp Collared Shirt",788,Male,71,Phoebeberg,Queensland,700,2021-07-01,2021-07-26,3480,98,2,196,0,0,12.5,0.0,Winter,25
3481,314,Shirt,Cuban Collar,XL,violet,93,44,"A violet coloured, XL sized, Cuban Collar Shirt",659,Non-binary,57,Sophiemouth,Tasmania,701,2021-08-28,2021-09-10,3481,105,2,210,12,24,0.0,12.9,Winter,13
3482,914,Trousers,Drawstring,XL,red,104,77,"A red coloured, XL sized, Drawstring Trousers",659,Non-binary,57,Sophiemouth,Tasmania,701,2021-08-28,2021-09-10,3482,96,2,192,0,0,7.69,0.0,Winter,13
3483,488,Jacket,Puffer,L,violet,110,49,"A violet coloured, L sized, Puffer Jacket",659,Non-binary,57,Sophiemouth,Tasmania,701,2021-08-28,2021-09-10,3483,118,1,118,8,8,0.0,7.27,Winter,13
3484,319,Shirt,Mandarin Collar,XL,red,108,64,"A red coloured, XL sized, Mandarin Collar Shirt",659,Non-binary,57,Sophiemouth,Tasmania,701,2021-08-28,2021-09-10,3484,109,3,327,1,3,0.0,0.93,Winter,13
3485,1038,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",310,Polygender,61,Fadelburgh,New South Wales,702,2021-06-23,2021-07-14,3485,90,3,270,0,0,5.26,0.0,Winter,21
3486,950,Trousers,Slim-Fit,XS,orange,119,69,"A orange coloured, XS sized, Slim-Fit Trousers",310,Polygender,61,Fadelburgh,New South Wales,702,2021-06-23,2021-07-14,3486,97,3,291,0,0,18.49,0.0,Winter,21
3487,341,Shirt,Mandarin Collar,S,indigo,108,60,"A indigo coloured, S sized, Mandarin Collar Shirt",310,Polygender,61,Fadelburgh,New South Wales,702,2021-06-23,2021-07-14,3487,109,1,109,1,1,0.0,0.93,Winter,21
3488,1070,Trousers,Joggers,XS,blue,94,67,"A blue coloured, XS sized, Joggers Trousers",310,Polygender,61,Fadelburgh,New South Wales,702,2021-06-23,2021-07-14,3488,93,2,186,0,0,1.06,0.0,Winter,21
3489,693,Jacket,Parka,L,indigo,119,44,"A indigo coloured, L sized, Parka Jacket",310,Polygender,61,Fadelburgh,New South Wales,702,2021-06-23,2021-07-14,3489,113,3,339,0,0,5.04,0.0,Winter,21
3490,862,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers",310,Polygender,61,Fadelburgh,New South Wales,702,2021-06-23,2021-07-14,3490,113,3,339,13,39,0.0,13.0,Winter,21
3491,116,Shirt,Denim,S,yellow,115,75,"A yellow coloured, S sized, Denim Shirt",327,Non-binary,71,Port Marcusshire,Western Australia,703,2021-02-07,2021-02-28,3491,92,2,184,0,0,20.0,0.0,Summer,21
3492,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",327,Non-binary,71,Port Marcusshire,Western Australia,703,2021-02-07,2021-02-28,3492,98,3,294,0,0,12.5,0.0,Summer,21
3493,249,Shirt,Polo,XL,red,117,76,"A red coloured, XL sized, Polo Shirt",327,Non-binary,71,Port Marcusshire,Western Australia,703,2021-02-07,2021-02-28,3493,95,3,285,0,0,18.8,0.0,Summer,21
3494,673,Jacket,Parka,L,orange,119,77,"A orange coloured, L sized, Parka Jacket",260,Female,27,Trompview,Tasmania,704,2021-07-21,2021-07-27,3494,113,3,339,0,0,5.04,0.0,Winter,6
3495,44,Shirt,Dress,XL,orange,119,78,"A orange coloured, XL sized, Dress Shirt",260,Female,27,Trompview,Tasmania,704,2021-07-21,2021-07-27,3495,104,2,208,0,0,12.61,0.0,Winter,6
3496,1080,Trousers,Joggers,XS,violet,94,50,"A violet coloured, XS sized, Joggers Trousers",260,Female,27,Trompview,Tasmania,704,2021-07-21,2021-07-27,3496,93,2,186,0,0,1.06,0.0,Winter,6
3497,63,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",260,Female,27,Trompview,Tasmania,704,2021-07-21,2021-07-27,3497,104,2,208,0,0,12.61,0.0,Winter,6
3498,231,Shirt,Chambray,S,blue,105,61,"A blue coloured, S sized, Chambray Shirt",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3498,106,3,318,1,3,0.0,0.95,Summer,11
3499,59,Shirt,Dress,XL,blue,119,66,"A blue coloured, XL sized, Dress Shirt",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3499,104,2,208,0,0,12.61,0.0,Summer,11
3500,927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3500,96,2,192,0,0,7.69,0.0,Summer,11
3501,1090,Trousers,Cropped,XS,orange,99,78,"A orange coloured, XS sized, Cropped Trousers",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3501,115,2,230,16,32,0.0,16.16,Summer,11
3502,980,Trousers,Wool,XS,red,111,44,"A red coloured, XS sized, Wool Trousers",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3502,106,2,212,0,0,4.5,0.0,Summer,11
3503,1008,Trousers,Wool,L,indigo,111,41,"A indigo coloured, L sized, Wool Trousers",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3503,106,3,318,0,0,4.5,0.0,Summer,11
3504,666,Jacket,Parka,S,red,119,66,"A red coloured, S sized, Parka Jacket",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3504,113,3,339,0,0,5.04,0.0,Summer,11
3505,1007,Trousers,Wool,M,indigo,111,56,"A indigo coloured, M sized, Wool Trousers",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3505,106,2,212,0,0,4.5,0.0,Summer,11
3506,833,Jacket,Shearling,L,indigo,95,66,"A indigo coloured, L sized, Shearling Jacket",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3506,117,3,351,22,66,0.0,23.16,Summer,11
3507,1111,Trousers,Cropped,S,indigo,99,65,"A indigo coloured, S sized, Cropped Trousers",107,Genderfluid,35,Claudiaview,Western Australia,705,2021-01-14,2021-01-25,3507,115,1,115,16,16,0.0,16.16,Summer,11
3508,494,Jacket,Windbreaker,XL,red,109,48,"A red coloured, XL sized, Windbreaker Jacket",844,Genderqueer,63,Alexandraville,South Australia,706,2021-07-20,2021-07-21,3508,102,1,102,0,0,6.42,0.0,Winter,1
3509,1030,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",844,Genderqueer,63,Alexandraville,South Australia,706,2021-07-20,2021-07-21,3509,90,2,180,0,0,5.26,0.0,Winter,1
3510,356,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",844,Genderqueer,63,Alexandraville,South Australia,706,2021-07-20,2021-07-21,3510,94,1,94,2,2,0.0,2.17,Winter,1
3511,214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",844,Genderqueer,63,Alexandraville,South Australia,706,2021-07-20,2021-07-21,3511,106,2,212,1,2,0.0,0.95,Winter,1
3512,954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",844,Genderqueer,63,Alexandraville,South Australia,706,2021-07-20,2021-07-21,3512,97,1,97,0,0,18.49,0.0,Winter,1
3513,667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3513,113,3,339,0,0,5.04,0.0,Autumn,6
3514,709,Jacket,Trench Coat,XL,orange,112,71,"A orange coloured, XL sized, Trench Coat Jacket",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3514,119,2,238,7,14,0.0,6.25,Autumn,6
3515,939,Trousers,Drawstring,XL,indigo,104,41,"A indigo coloured, XL sized, Drawstring Trousers",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3515,96,2,192,0,0,7.69,0.0,Autumn,6
3516,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3516,91,3,273,0,0,20.18,0.0,Autumn,6
3517,742,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3517,109,3,327,7,21,0.0,6.86,Autumn,6
3518,234,Shirt,Chambray,XL,blue,105,43,"A blue coloured, XL sized, Chambray Shirt",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3518,106,2,212,1,2,0.0,0.95,Autumn,6
3519,274,Shirt,Polo,XL,indigo,117,56,"A indigo coloured, XL sized, Polo Shirt",589,Polygender,57,Hoppetown,Queensland,707,2021-05-12,2021-05-18,3519,95,3,285,0,0,18.8,0.0,Autumn,6
3520,1099,Trousers,Cropped,XL,yellow,99,68,"A yellow coloured, XL sized, Cropped Trousers",687,Bigender,22,East Ruby,New South Wales,708,2021-10-24,2021-11-10,3520,115,1,115,16,16,0.0,16.16,Spring,17
3521,159,Shirt,Linen,XL,green,116,51,"A green coloured, XL sized, Linen Shirt",687,Bigender,22,East Ruby,New South Wales,708,2021-10-24,2021-11-10,3521,91,2,182,0,0,21.55,0.0,Spring,17
3522,937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers",687,Bigender,22,East Ruby,New South Wales,708,2021-10-24,2021-11-10,3522,96,2,192,0,0,7.69,0.0,Spring,17
3523,867,Trousers,Chinos,M,indigo,100,64,"A indigo coloured, M sized, Chinos Trousers",687,Bigender,22,East Ruby,New South Wales,708,2021-10-24,2021-11-10,3523,113,3,339,13,39,0.0,13.0,Spring,17
3524,180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt",687,Bigender,22,East Ruby,New South Wales,708,2021-10-24,2021-11-10,3524,98,3,294,0,0,12.5,0.0,Spring,17
3525,110,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",772,Genderqueer,71,Oscarberg,South Australia,709,2021-06-17,2021-07-13,3525,92,2,184,0,0,20.0,0.0,Winter,26
3526,95,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",772,Genderqueer,71,Oscarberg,South Australia,709,2021-06-17,2021-07-13,3526,118,2,236,22,44,0.0,22.92,Winter,26
3527,641,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",772,Genderqueer,71,Oscarberg,South Australia,709,2021-06-17,2021-07-13,3527,93,1,93,0,0,19.13,0.0,Winter,26
3528,397,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",772,Genderqueer,71,Oscarberg,South Australia,709,2021-06-17,2021-07-13,3528,119,1,119,6,6,0.0,5.31,Winter,26
3529,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",772,Genderqueer,71,Oscarberg,South Australia,709,2021-06-17,2021-07-13,3529,98,1,98,0,0,12.5,0.0,Winter,26
3530,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",772,Genderqueer,71,Oscarberg,South Australia,709,2021-06-17,2021-07-13,3530,97,2,194,0,0,18.49,0.0,Winter,26
3531,1083,Trousers,Joggers,L,violet,94,60,"A violet coloured, L sized, Joggers Trousers",134,Male,64,South Hannah,Victoria,710,2021-02-07,2021-02-08,3531,93,1,93,0,0,1.06,0.0,Summer,1
3532,649,Jacket,Coach,XL,green,115,48,"A green coloured, XL sized, Coach Jacket",134,Male,64,South Hannah,Victoria,710,2021-02-07,2021-02-08,3532,93,1,93,0,0,19.13,0.0,Summer,1
3533,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",134,Male,64,South Hannah,Victoria,710,2021-02-07,2021-02-08,3533,100,1,100,10,10,0.0,11.11,Summer,1
3534,588,Jacket,Bomber,L,indigo,90,51,"A indigo coloured, L sized, Bomber Jacket",134,Male,64,South Hannah,Victoria,710,2021-02-07,2021-02-08,3534,100,2,200,10,20,0.0,11.11,Summer,1
3535,708,Jacket,Trench Coat,L,orange,112,70,"A orange coloured, L sized, Trench Coat Jacket",134,Male,64,South Hannah,Victoria,710,2021-02-07,2021-02-08,3535,119,1,119,7,7,0.0,6.25,Summer,1
3536,644,Jacket,Coach,XL,yellow,115,68,"A yellow coloured, XL sized, Coach Jacket",228,Female,40,Towneport,Northern Territory,711,2021-06-22,2021-07-08,3536,93,1,93,0,0,19.13,0.0,Winter,16
3537,876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers",228,Female,40,Towneport,Northern Territory,711,2021-06-22,2021-07-08,3537,94,3,282,0,0,16.81,0.0,Winter,16
3538,58,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt",228,Female,40,Towneport,Northern Territory,711,2021-06-22,2021-07-08,3538,104,1,104,0,0,12.61,0.0,Winter,16
3539,296,Shirt,Cuban Collar,S,green,93,58,"A green coloured, S sized, Cuban Collar Shirt",228,Female,40,Towneport,Northern Territory,711,2021-06-22,2021-07-08,3539,105,1,105,12,12,0.0,12.9,Winter,16
3540,706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket",228,Female,40,Towneport,Northern Territory,711,2021-06-22,2021-07-08,3540,119,2,238,7,14,0.0,6.25,Winter,16
3541,198,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt",228,Female,40,Towneport,Northern Territory,711,2021-06-22,2021-07-08,3541,98,2,196,0,0,12.5,0.0,Winter,16
3542,928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3542,96,1,96,0,0,7.69,0.0,Winter,11
3543,913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3543,96,3,288,0,0,7.69,0.0,Winter,11
3544,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3544,96,2,192,0,0,7.69,0.0,Winter,11
3545,1237,Trousers,Tracksuit Bottoms,M,yellow,91,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3545,112,2,224,21,42,0.0,23.08,Winter,11
3546,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3546,93,1,93,0,0,19.13,0.0,Winter,11
3547,1219,Trousers,Pleated,XL,indigo,90,45,"A indigo coloured, XL sized, Pleated Trousers",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3547,105,3,315,15,45,0.0,16.67,Winter,11
3548,450,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket",474,Non-binary,21,New Matildaville,South Australia,712,2021-08-18,2021-08-29,3548,107,3,321,15,45,0.0,16.3,Winter,11
3549,173,Shirt,Linen,L,violet,116,70,"A violet coloured, L sized, Linen Shirt",241,Bigender,61,New Ava,Queensland,713,2021-07-14,2021-08-09,3549,91,2,182,0,0,21.55,0.0,Winter,26
3550,524,Jacket,Windbreaker,XL,violet,109,54,"A violet coloured, XL sized, Windbreaker Jacket",241,Bigender,61,New Ava,Queensland,713,2021-07-14,2021-08-09,3550,102,1,102,0,0,6.42,0.0,Winter,26
3551,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",241,Bigender,61,New Ava,Queensland,713,2021-07-14,2021-08-09,3551,91,1,91,0,0,21.55,0.0,Winter,26
3552,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",241,Bigender,61,New Ava,Queensland,713,2021-07-14,2021-08-09,3552,112,2,224,21,42,0.0,23.08,Winter,26
3553,873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers",241,Bigender,61,New Ava,Queensland,713,2021-07-14,2021-08-09,3553,113,2,226,13,26,0.0,13.0,Winter,26
3554,326,Shirt,Mandarin Collar,S,yellow,108,76,"A yellow coloured, S sized, Mandarin Collar Shirt",241,Bigender,61,New Ava,Queensland,713,2021-07-14,2021-08-09,3554,109,2,218,1,2,0.0,0.93,Winter,26
3555,111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt",50,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,3555,92,3,276,0,0,20.0,0.0,Summer,12
3556,331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",50,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,3556,109,3,327,1,3,0.0,0.93,Summer,12
3557,1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",50,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,3557,90,2,180,0,0,5.26,0.0,Summer,12
3558,419,Shirt,Casual Slim Fit,XL,violet,113,57,"A violet coloured, XL sized, Casual Slim Fit Shirt",50,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,3558,119,2,238,6,12,0.0,5.31,Summer,12
3559,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers",50,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,3559,97,1,97,0,0,18.49,0.0,Summer,12
3560,731,Jacket,Trench Coat,S,violet,112,69,"A violet coloured, S sized, Trench Coat Jacket",50,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,3560,119,3,357,7,21,0.0,6.25,Summer,12
3561,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket",225,Genderfluid,75,Muellerfurt,Queensland,715,2021-10-19,2021-11-12,3561,112,1,112,0,0,5.08,0.0,Spring,24
3562,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",225,Genderfluid,75,Muellerfurt,Queensland,715,2021-10-19,2021-11-12,3562,117,3,351,22,66,0.0,23.16,Spring,24
3563,1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",225,Genderfluid,75,Muellerfurt,Queensland,715,2021-10-19,2021-11-12,3563,105,3,315,15,45,0.0,16.67,Spring,24
3564,583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket",225,Genderfluid,75,Muellerfurt,Queensland,715,2021-10-19,2021-11-12,3564,100,3,300,10,30,0.0,11.11,Spring,24
3565,607,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket",225,Genderfluid,75,Muellerfurt,Queensland,715,2021-10-19,2021-11-12,3565,112,3,336,0,0,5.08,0.0,Spring,24
3566,501,Jacket,Windbreaker,S,yellow,109,66,"A yellow coloured, S sized, Windbreaker Jacket",502,Male,34,East Aidan,Australian Capital Territory,716,2021-07-31,2021-08-26,3566,102,2,204,0,0,6.42,0.0,Winter,26
3567,1085,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers",502,Male,34,East Aidan,Australian Capital Territory,716,2021-07-31,2021-08-26,3567,115,3,345,16,48,0.0,16.16,Winter,26
3568,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",502,Male,34,East Aidan,Australian Capital Territory,716,2021-07-31,2021-08-26,3568,113,2,226,0,0,5.04,0.0,Winter,26
3569,1124,Trousers,Cargo Pants,XL,red,106,45,"A red coloured, XL sized, Cargo Pants Trousers",502,Male,34,East Aidan,Australian Capital Territory,716,2021-07-31,2021-08-26,3569,102,3,306,0,0,3.77,0.0,Winter,26
3570,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",502,Male,34,East Aidan,Australian Capital Territory,716,2021-07-31,2021-08-26,3570,94,1,94,0,0,16.81,0.0,Winter,26
3571,695,Jacket,Parka,XS,violet,119,59,"A violet coloured, XS sized, Parka Jacket",502,Male,34,East Aidan,Australian Capital Territory,716,2021-07-31,2021-08-26,3571,113,2,226,0,0,5.04,0.0,Winter,26
3572,1148,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers",696,Non-binary,38,Callummouth,Australian Capital Territory,717,2021-03-11,2021-04-05,3572,102,1,102,0,0,3.77,0.0,Autumn,25
3573,219,Shirt,Chambray,XL,orange,105,57,"A orange coloured, XL sized, Chambray Shirt",696,Non-binary,38,Callummouth,Australian Capital Territory,717,2021-03-11,2021-04-05,3573,106,1,106,1,1,0.0,0.95,Autumn,25
3574,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt",696,Non-binary,38,Callummouth,Australian Capital Territory,717,2021-03-11,2021-04-05,3574,91,2,182,0,0,21.55,0.0,Autumn,25
3575,237,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt",696,Non-binary,38,Callummouth,Australian Capital Territory,717,2021-03-11,2021-04-05,3575,106,1,106,1,1,0.0,0.95,Autumn,25
3576,518,Jacket,Windbreaker,L,indigo,109,67,"A indigo coloured, L sized, Windbreaker Jacket",696,Non-binary,38,Callummouth,Australian Capital Territory,717,2021-03-11,2021-04-05,3576,102,3,306,0,0,6.42,0.0,Autumn,25
